window_id,bandPower(){}_0_delta,bandPower(){}_0_theta,bandPower(){}_0_alpha,bandPower(){}_0_beta,bandPower(){}_1_delta,bandPower(){}_1_theta,bandPower(){}_1_alpha,bandPower(){}_1_beta,bandPower(){}_2_delta,bandPower(){}_2_theta,bandPower(){}_2_alpha,bandPower(){}_2_beta,bandPower(){}_3_delta,bandPower(){}_3_theta,bandPower(){}_3_alpha,bandPower(){}_3_beta,bandPower(){}_4_delta,bandPower(){}_4_theta,bandPower(){}_4_alpha,bandPower(){}_4_beta,bandPower(){}_5_delta,bandPower(){}_5_theta,bandPower(){}_5_alpha,bandPower(){}_5_beta,hjorthActivity(){}_0,hjorthActivity(){}_1,hjorthActivity(){}_2,hjorthActivity(){}_3,hjorthActivity(){}_4,hjorthActivity(){}_5,hjorthMobility(){}_0,hjorthMobility(){}_1,hjorthMobility(){}_2,hjorthMobility(){}_3,hjorthMobility(){}_4,hjorthMobility(){}_5,hjorthComplexity(){}_0,hjorthComplexity(){}_1,hjorthComplexity(){}_2,hjorthComplexity(){}_3,hjorthComplexity(){}_4,hjorthComplexity(){}_5,sampEn(){}_0,sampEn(){}_1,sampEn(){}_2,sampEn(){}_3,sampEn(){}_4,sampEn(){}_5,DFA(){}_0,DFA(){}_1,DFA(){}_2,DFA(){}_3,DFA(){}_4,DFA(){}_5,PFD(){}_0,PFD(){}_1,PFD(){}_2,PFD(){}_3,PFD(){}_4,PFD(){}_5,LZC(){}_0,LZC(){}_1,LZC(){}_2,LZC(){}_3,LZC(){}_4,LZC(){}_5,HFD(){}_0,HFD(){}_1,HFD(){}_2,HFD(){}_3,HFD(){}_4,HFD(){}_5
139,118.40787596572002,59.68009513358562,40.48428351626168,112.21435667108085,98.09095712446799,31.862726479099152,29.83482130697038,91.01494185204022,96.94442944342018,31.87359315796871,28.120898098773303,65.1693050713917,80.14049167110336,55.24497469570772,40.694530768187974,116.48967148329709,72.12412575305028,44.077353554400226,43.954205603982366,113.17012937899395,4.627164161686756,2.860345907658561,6.945217099961826,114.52777255011273,0.4763451482753726,0.4240365203063962,0.8938163187411475,0.3660523015356597,0.6587121692594293,0.9566044201895835,0.29445712343947944,0.23171297800526688,0.12175406010920026,0.2989573211558553,0.3069200707403129,0.5911095576302867,2.3680788521804734,3.073421896125947,5.7914881494589165,2.4261429205502267,2.5479368391695885,1.0369611138610157,0.971526432467513,0.8073497303151088,0.4854836820033389,1.0214325185765731,1.1236848271071511,0.3666813731079279,1.0844135760977809,1.2066280763337764,1.3888986807268424,1.0857652491912404,1.029279681239026,0.3206271290830103,1.0166863958464023,1.016397355012934,1.0164386718046676,1.016397355012934,1.0197170859214304,1.010655427314864,0.485580024314734,0.4279688349892571,0.39504815537469884,0.5596515534474901,0.5185007039292923,0.1234525485545934,1.9902309974833767,1.9872999066383872,1.9557248986598648,2.046280767824565,2.001554063077326,2.1270136433391347
140,90.75277458666378,42.5765610190861,43.13880589742311,113.61334076386115,106.8714526990778,46.03110403289774,34.270211645406505,99.9234556245265,105.95470405499994,34.11613361306234,31.676295261151534,73.97814574774378,82.08037477714318,46.459441354977,47.45104336972935,103.58826157358243,88.43121698267626,40.78001018767331,43.17565888635258,121.45406806409173,4.63893000488514,2.4855117456162517,6.823399967902951,116.75820706978308,0.4573023343907795,0.6278083995343372,0.9741625313625627,0.5857021299173675,0.812238214487248,0.9957869103449001,0.3117784305842271,0.20592987708710753,0.1296706823825361,0.23918819416568265,0.2885847645256723,0.5906237033133556,2.35250089078463,3.4767653376396916,5.320668023535577,3.0748674570195247,2.777957321232515,1.036469656150366,1.0537455810715337,0.7520545357396503,0.495535728332905,0.8264717726914629,1.128070524538046,0.3486790803208617,1.0849851924070675,1.273745391611149,1.4099685988858266,1.1616542299038854,1.052558598678806,0.31601628758188405,1.016768903311244,1.0162320035430084,1.0159837229595419,1.0164799801746198,1.0198390060380018,1.010655427314864,0.5185007039292923,0.3785878155674197,0.2633654369164659,0.43619900489289665,0.39504815537469884,0.11522237865095383,1.9953117166555583,1.9484382141665113,1.8425847586362771,1.9578377928221617,1.9417333591681747,2.127423752753369
141,78.4400086488118,77.34376550796797,38.873452302607525,121.06027530082073,95.25827012024399,66.70690433423748,36.23650019240967,89.20255221531721,73.22649263221389,30.038742934873575,30.476620746860274,69.85892720663135,83.70266763764126,65.72989274824221,47.815596405124246,103.3200343839028,53.19476531207716,61.66572541071731,44.35769554848581,113.30116934430696,5.313570117866094,2.689311855639987,6.5356829427469,116.58076119005042,0.5955795782588297,0.6116594010258641,0.4601013245562207,0.5593332627274623,0.3972517180900948,1.0032768485475358,0.28540619155694186,0.20641854130027326,0.17984268491037603,0.23991866914054788,0.4145342312115578,0.5894335113806634,2.5039127340879843,3.021040031524301,3.775702161645741,3.0577350296150656,1.9119360297926542,1.0356945093126502,0.9604499608447253,0.6864282303111994,0.6523440143691217,0.8405152499060531,1.3809779746632098,0.353482654163724,1.1224819045617322,1.1350884637212462,1.3105790744851582,1.1505240962766452,0.9752636039401718,0.31229756534965636,1.0169338176205007,1.0134420682586438,1.0149043054456106,1.0172632447017242,1.0195544124606253,1.010612905956562,0.5185007039292923,0.4444291747965362,0.3868179854710593,0.46088951460381533,0.6666437621948043,0.13991288836187252,1.9333523670087702,2.092634625973694,1.951269838601343,1.972144298169218,2.0953643062275287,2.127977951436013
142,85.86565445049268,79.56323627766534,42.16411650873324,116.87796140427275,153.4073130836369,65.99865798284497,34.01724265612736,94.45677279842889,110.07335028741984,45.14401415826926,28.46261349775502,72.27209158612092,120.2019053703799,70.14821330330983,39.71842553275551,100.76679585843891,113.69948289676591,83.14286742655574,53.81533697078982,117.50199184942899,5.672177969781133,3.1657657337816016,7.119505384752878,116.7096163203682,0.6137543918528023,1.1043267606461007,0.8857237638583447,0.5166145186740951,0.6324757216687992,1.0005865910394727,0.26948138353710943,0.1737405134189597,0.13266796964681823,0.25560124053649946,0.33410228223383975,0.589752495815803,2.519962061382286,3.465562126641398,5.044338068360796,2.7956311516089936,2.3327519317463072,1.0357097524666856,0.8913120031595577,0.6186371512612054,0.5041608930708125,0.8811142367251927,1.2151726498883832,0.34855635779117505,1.1127578923239678,1.2834247673780468,1.3203193547020167,1.1475971178933682,1.0741061730149233,0.3125168135901755,1.0148626740269102,1.0132742775500423,1.015112333903428,1.0163560297951628,1.0194730270987529,1.010655427314864,0.5102705340256527,0.3785878155674197,0.3374369660492219,0.4691196845074549,0.5678817233511296,0.1234525485545934,2.049469248164041,1.9819638093832121,1.8594240883577045,1.9720690647452734,2.053924237699596,2.1265812923911493
143,128.7759047580722,60.739302604890455,48.63093357127481,116.90679092608605,112.61416344463527,55.175732395100816,30.131649627286812,98.93808681233999,104.91271987810603,35.770036297920555,26.655914748441184,73.10058107205077,121.4019091912605,56.731774692040716,51.60094684415966,110.53382490137426,83.86278143765041,52.421968464641466,49.649132873901124,116.41125604640783,6.036572531066183,2.2990004719620925,6.399634293023249,116.62876266255105,0.5350636015702456,0.7364236362443476,1.0865884885816561,0.7794397977056395,0.7144605900415567,0.9983653146480747,0.29045154861762074,0.19643502964313928,0.12464069119679123,0.213334370340774,0.3155324401759402,0.5901732911189598,2.3069355661502375,3.2353389034001885,5.459388634796471,3.2751290049498047,2.3697534032645735,1.0364691615606147,0.9305330224294833,0.6921317311363572,0.46110818278655613,0.7601832515429204,1.1033942707745852,0.3552698521476611,1.0692071596873647,1.2187047098904176,1.3769393395489453,1.1906804553973032,1.037578334881477,0.32148858439526146,1.0152370482269522,1.0142789306409499,1.0163146961470941,1.0162320035430084,1.0191063907669193,1.010655427314864,0.5102705340256527,0.4279688349892571,0.3621274757601406,0.4197386650856175,0.5514213835438505,0.10699220874731427,2.0754540708925213,2.0541458082951154,1.9256909998301028,1.9943410211187864,2.091774839836744,2.1278297693099235
144,146.4898425833486,51.94874912879169,46.287120637349744,119.93537707339388,106.58423649116382,46.192421866882434,33.31340619468232,107.2329936727305,96.33091980385296,43.033817603397495,31.756165530756057,69.41019831834392,108.43432830902785,47.36725571416942,44.303216703406825,117.89382836832114,107.40828099921995,52.170728274069816,50.56271829414056,132.49287550501282,6.092763502123285,2.6014719104192223,7.247555494985025,116.0309437989865,0.6089067108878223,0.7421378013942878,1.2590892064356214,1.2564115468337838,0.8573176346690201,0.9994414305177978,0.2877641959300034,0.23577193715902645,0.1296142905073915,0.1691501793586906,0.3141721856778548,0.5902461533237678,2.4980942996401283,2.911550643571685,5.24663609847153,4.156393817065917,2.4263143929581505,1.0365277548051754,0.9829106128091673,0.7184075657012131,0.4335932655498948,0.6562073219360955,1.0992285098022412,0.3656033777596519,1.1630004058346355,1.1632599342127046,1.430397662624766,1.2813086834457694,1.041528989218714,0.31660237938975017,1.0165625716661897,1.0149875425427437,1.015444734558703,1.0155692440244837,1.0186982424761672,1.010655427314864,0.4938101942183736,0.37035764566378016,0.39504815537469884,0.3785878155674197,0.5925722330620483,0.10699220874731427,2.004826821056264,1.9679491128530968,1.9581946003537518,1.9066166074195234,2.033155854840036,2.127271615250083
145,87.70023845376619,55.57877072674417,59.16649052180542,158.03364283068882,75.40799019810758,37.29683405737458,34.52458651887787,106.33963803855573,113.43017661364486,39.54999087214505,33.04402973434176,83.88414934029635,83.32803173257977,48.24440458050492,48.04512352358269,122.06038689657063,59.60124766407681,53.310113876723435,48.309140838090464,144.93960049990343,4.706346624937893,2.7923247284112285,6.520107416096212,115.70425909628298,0.5165181483003715,0.5306738989343345,1.5074845805826222,0.33619691903370624,0.4860744861147019,0.9992966784435976,0.3761585311788575,0.25036618689927653,0.12655048963633625,0.3404134547344757,0.422913586033698,0.5899611506408747,2.0556611552133717,2.9098490695543773,5.91499854483934,2.2062978145554,1.8923563837419923,1.0363363435189235,1.1911473443896679,0.8746424527605815,0.46672883099378515,1.1281423522494443,1.370152698025008,0.35742953439962366,1.0592996430478383,1.1586174562744702,1.4673100057916004,1.0741137307669937,0.915577882106308,0.31748732875941243,1.0176332124655612,1.0169750252598542,1.0169750252598542,1.017016224532454,1.0193101589516136,1.010655427314864,0.6090325728693273,0.4197386650856175,0.4032783252783384,0.6008024029656879,0.6172627427729669,0.13168271845823296,2.0313172147027774,1.9141579630635916,1.828940227801958,2.0633864255536163,2.0860578251702178,2.1276887530502973
146,127.21849232848695,64.95837750491643,42.45169578336168,131.95537217464735,111.58706673870186,49.24484610727723,30.512043955169997,107.63007691428194,65.88074744963042,40.55365386403145,36.71859791218196,76.84761798620765,98.56764916465781,46.74475304561577,39.38835305710168,118.06276325246162,89.71938402564346,58.69231936668252,54.570748320330225,153.45085964056236,4.752541965787146,2.663234809094867,6.306560974827507,115.59478360904069,0.47879338675685584,0.7072838878006312,1.1239061368640861,0.7742123721291461,0.49491756614337007,0.9991716329772511,0.3409861082719851,0.20186447477390457,0.12679798277362658,0.21297234163491352,0.4038123470891852,0.5898701106479909,2.131054031408601,3.574302975114558,5.529225570377018,3.6071825171160277,1.9822786973663076,1.0372719827770247,1.0863234742270578,0.747475696284425,0.46978851826462226,0.7948640681925627,1.3527391309149015,0.36374383000027444,1.101936211655905,1.2357483619583896,1.3527599950589995,1.257307990694748,0.9835773674090823,0.32638906657370914,1.0168101444597735,1.0166451295216274,1.0163146961470941,1.0185347539896537,1.0200420446866967,1.010612905956562,0.5185007039292923,0.39504815537469884,0.3621274757601406,0.45265934470017577,0.6254929126766064,0.13168271845823296,2.046405531241141,1.9179900268071142,1.8594508478085494,1.856279773020138,2.0105445227311134,2.126803837237402
147,97.86881702042284,53.468241653459366,54.15274906768819,150.89216617029422,108.39023943892053,49.68268586244367,38.79809400070146,148.04726044174308,88.28775991420756,62.893831573963645,30.5779894794984,100.05955283104024,90.47266792828086,86.60937358715346,49.07877231217254,120.52095251240338,83.0742138126102,59.954122341356516,45.444434011148395,161.06982979279547,5.171132186753425,2.6607714440538333,6.930346478089804,116.72432401027035,0.9591539548265277,0.7068710222662349,0.6427016158268296,0.5905239772685938,0.8374294629770169,0.9968367647995983,0.2992708213266437,0.4003057529903092,0.2606365087138519,0.40352851582190186,0.4385141559149356,0.5898679818960638,2.52860517378873,1.8679986089487743,2.857008654928766,1.8493764248045415,1.7687059647732661,1.0378154593670152,0.9269215194479422,0.9391824262872837,0.7580936343207285,0.968510737310258,1.2001970229014276,0.36801618908971195,1.0208819906035878,1.0214063862456269,1.2103217551218308,1.0191360476329465,0.9886887028957846,0.31432927626748447,1.0169750252598542,1.0165625716661897,1.0171809380394565,1.0168101444597735,1.0189840320620573,1.010612905956562,0.5102705340256527,0.4938101942183736,0.45265934470017577,0.5596515534474901,0.5925722330620483,0.13168271845823296,2.0500422696881078,2.086777358555778,1.9370296324795606,2.0844208715264845,2.024518850388594,2.1278160284204515
148,80.54447030159382,60.98516673712386,47.728553418755354,127.45773960312685,87.7848765531512,41.2745184903607,35.911250803945954,99.32183004685784,116.06763847956844,42.150339671624366,30.985207310646718,77.82114061632751,107.01647804291929,61.25844258127514,39.77821358717353,121.43504652030128,73.74949349710907,50.01953232140298,51.520161475023514,123.87335111546938,5.564383341944521,2.0664856231153426,6.4865901481433905,117.0046011018982,0.4096555462357344,0.7126857226973486,0.9814271880487431,0.831708063636834,0.7158811247757288,0.9984888659002598,0.35951133670091834,0.22525255051361628,0.15086760828082812,0.21082959042079463,0.3151861984894032,0.5894082709632926,2.0481409549065908,3.2608455030374603,4.828972205570669,3.396208467615676,2.488985925307377,1.037041565973708,1.123778490117204,0.7407958872593923,0.5472682065808853,0.7288567231241907,1.1642115826860322,0.3508083619410224,1.024809987154609,1.2161106953792744,1.4202446768308998,1.1546896986348834,1.0185172279762786,0.31802374505441433,1.0166863958464023,1.016397355012934,1.0162320035430084,1.0161906445784548,1.0189432295038299,1.010655427314864,0.6254929126766064,0.3785878155674197,0.29628611653102416,0.37035764566378016,0.485580024314734,0.1234525485545934,2.0766290359923407,1.9426054261799428,1.8767395320358302,1.9146089354099691,1.9789100755437878,2.127433958707586
149,188.9519829897729,95.76909342098878,49.784790991138074,128.93220277731712,182.58021107539224,80.24698719510043,33.91386508756461,97.4146662456049,93.89469262364504,46.20630578111021,31.893880046905956,77.18458234389598,148.7323380310659,66.75947152289625,38.914951139018974,99.09522357990694,162.87018161701508,63.39041836268097,55.370023576247526,119.59374115595023,4.6364262910678,2.701299746691025,7.0431035156893556,116.24990067174406,0.847383775905467,1.0789068005726243,0.6194553006845983,0.6552289624822876,0.705071539556953,0.9971680452388028,0.2511931598047913,0.18094000970757101,0.16962278559022875,0.2221672597995731,0.32310529116981157,0.5896963462209835,2.674512610860293,3.242292168503937,3.9457613388113355,3.0919042409812634,2.4017081244632115,1.0368610194468806,0.8331576669293667,0.6239851550291629,0.6263981880291171,0.7801175224512826,1.1672922781353292,0.3571150389747379,1.1146468357484989,1.2065375324697156,1.3092930216315144,1.2225691163741943,1.0565898567605274,0.3167514928348618,1.0156107301502098,1.014028236750312,1.0152786025691103,1.0166038547963032,1.019757734046869,1.010655427314864,0.4032783252783384,0.34566713595286147,0.34566713595286147,0.4279688349892571,0.5514213835438505,0.1234525485545934,1.9591291807029534,2.0046262775649017,1.9568618693784183,1.9756383312686052,2.044361596914547,2.127202635787274
150,110.88736595533847,75.61137683605834,57.29667429127107,113.69988321982581,149.76862667983767,56.287604945935996,36.78789112651832,102.51696520220648,125.94627729286908,42.06887757592806,32.32060293110154,72.99506139600948,109.8909728905189,72.48334882298062,42.10200073305175,103.56835733899825,89.43423471716079,50.805659847758655,55.109810355896386,120.34996278260496,5.0644433591083,2.0981207527531653,6.804398201097102,115.65401268690633,0.6874427312928013,1.1158636353136413,1.126040896854116,0.6143319883756085,0.5129235560079427,0.9929650195361355,0.2622445612575871,0.1707412648080497,0.12482725146404842,0.24758247143646048,0.37134485968576125,0.5899671466770012,2.5429343076990043,3.672561007190498,5.046473074202034,2.7036122771188573,2.093249898118364,1.0367843413916398,0.865568891619636,0.6009526902120159,0.4711020072121899,0.8315420360793396,1.276077795766521,0.3661758290115599,1.1057704936617498,1.270075936227529,1.4070168818769622,1.1255746636943262,1.0552517664166663,0.32021255360989137,1.0147793854273215,1.0142789306409499,1.0145293132147064,1.0155277493868766,1.0193508881763687,1.010655427314864,0.5925722330620483,0.2880559466273846,0.35389730585650103,0.45265934470017577,0.6254929126766064,0.10699220874731427,2.0323340324000876,2.009152409252355,1.9687286909507276,1.9717330440122471,2.047106537534183,2.1275239250270026
151,90.75884708005745,63.96742810912049,42.28170660962371,114.31947729952053,113.59281825357331,70.73831422297694,38.29429262914684,105.14303714051329,94.35886464356881,55.30916805148367,28.999549497049582,77.28884024644917,93.86239585401347,65.51832127990262,40.85350418437866,99.62537957102646,83.96820838323474,74.58605652594304,49.76047584040107,119.10520073653313,4.397643656480071,2.1750595693264096,6.853510389015359,115.52465360480105,0.44507956000994364,0.4497099574734237,1.3130673500859928,0.37698987895109437,0.502529951424961,0.9906838549634452,0.3116886961289526,0.2535088510706671,0.11495363776854134,0.29902505070688606,0.36412095733403604,0.5899354140017173,2.214947639553573,2.6300123840587526,5.959243901483699,2.4104534717213464,2.1367718399986675,1.0364187954279314,0.991586853763457,0.834542878317248,0.4603580594382078,0.9821182107153823,1.263640137799039,0.35645003902625755,1.070806907839956,1.128661333718639,1.3419966100334626,1.0612729543488282,0.9805359113974726,0.31683609776039007,1.0155692440244837,1.014696062448881,1.0152786025691103,1.0166451295216274,1.0191879224691105,1.010655427314864,0.5020403641220131,0.4032783252783384,0.32920679614558235,0.4691196845074549,0.5596515534474901,0.1234525485545934,2.0597834347338178,1.9876019383356986,1.7402979501467506,2.053399696540318,2.0320544959350944,2.1270498161665667
152,145.4850134159314,66.79709743522344,43.56023474913734,122.35057811418484,187.3606844706666,59.83349731647562,28.016345309809303,98.94449759,111.4123274624703,31.11230125432122,28.747231280624785,79.33180211287788,105.68081224848413,76.98397318266258,38.02470098883886,108.41866136651156,133.44438722301066,65.48613939107501,49.748477467886325,111.57333279796248,5.97069608941833,2.6801977275231157,6.592746160332761,114.93762506047743,0.6169383207431036,0.788490973122887,0.5298937794062635,0.44690141422110236,0.5017305805601736,0.9939636030997364,0.2751414637039477,0.19396050840298568,0.17215969806609954,0.2685966455734496,0.3623502487942783,0.5899096277287188,2.5796908376406016,3.303291978848795,4.123819586116075,2.6411916067642762,2.130724567731905,1.0367409947218507,0.9450490521400934,0.688129859177073,0.6636991979904588,0.9198147034429933,1.2444882978625658,0.36354464163695277,1.1462612295553773,1.220921078495713,1.2855557467980945,1.1444259987836856,0.9951994507335437,0.3124664887200779,1.0162320035430084,1.0148210340222763,1.0163146961470941,1.0161492771665306,1.0202448818342769,1.010655427314864,0.45265934470017577,0.37035764566378016,0.45265934470017577,0.5020403641220131,0.6254929126766064,0.13168271845823296,2.024332943668224,1.9929987139265966,1.9772238669409634,2.0344215224203026,2.0314846202402808,2.1274357875095826
153,79.41730417863876,50.10394899677815,44.950644677159296,114.53655921209668,121.77323857287277,41.31612207079677,32.91833215091978,93.37561606748753,88.26138882965952,33.79103028439447,36.24272813521797,68.78428844085977,111.86756847590941,40.323047949220715,40.949409818343995,119.38612400912811,88.11266608309376,46.14609007257441,46.92377154829584,114.37837458451898,4.786431655908325,2.1095341161434167,6.745701171505073,114.89840670687589,0.49474096481843943,0.45759886907594644,0.5046290163912796,0.4160555339877469,0.417135976219011,0.9889675510732264,0.28928245436269867,0.23728612168318383,0.1738354543183602,0.27216744961952827,0.3892779508366247,0.590014265765638,2.442557985786566,2.8922778590238654,3.805347339205663,2.682228852514333,2.045565223148791,1.0361233800446126,0.9761125935564978,0.8095758496032893,0.6255602652779082,0.9269655723476674,1.3204450641750656,0.36668279617470906,1.174471290036071,1.181310040092462,1.2469300512024593,1.185810783953148,1.027273876467416,0.31372183175673823,1.0159008950604662,1.0155277493868766,1.0148210340222763,1.0168926016101807,1.0202043305010415,1.010655427314864,0.5020403641220131,0.4279688349892571,0.4197386650856175,0.4938101942183736,0.5843420631584088,0.11522237865095383,1.9910625702193854,2.0421267603971525,2.053860438147569,2.052481030699548,2.0668270148094723,2.1263016138445603
154,137.5065363894177,61.52398412607371,42.8586938051469,111.04055581220827,81.58816215623546,44.557113669269675,30.081078791793225,98.37024821633898,83.59373156860167,43.54397840935548,31.724978192844045,72.10951820244415,79.30334887294833,56.00485363267541,43.87202612347242,120.87250917891167,102.0299592188395,52.92401966115216,47.4676487276128,112.29510812826376,5.455167407000167,1.8754551346179265,6.868909105780385,115.2006462124751,0.5689187061185408,0.578564506133991,0.5044588132856987,0.5699496771984912,0.420694793238393,0.9891925868307995,0.2686220335460596,0.19468365757331116,0.17797376594241943,0.23279587889079797,0.38909396303254684,0.5895586806990976,2.6311954354100315,3.704029293145009,3.8102711740066715,3.1029402099028136,2.015511428476683,1.0339345667221913,0.9116795434328755,0.7087130517025353,0.6489248449620685,0.8374127533101,1.323164290919371,0.35833540290679716,1.1349777843051985,1.2426602867760168,1.2470860667313142,1.177369346053085,1.0075500212778625,0.3128000993818356,1.0176332124655612,1.0164799801746198,1.0149459282827615,1.016397355012934,1.0202448818342769,1.010612905956562,0.5678817233511296,0.29628611653102416,0.4032783252783384,0.4444291747965362,0.6090325728693273,0.1234525485545934,1.9794300313860431,1.9948376821872862,2.0320714555344916,1.9642516049101884,2.0426957899616496,2.12704430277255
155,108.0680885749245,63.220850750785964,48.114171822231405,125.4073323233064,100.89676125463332,65.27900652180348,37.445509700186804,95.2016096498355,79.76063712226114,45.468136195710535,28.908891756825426,72.63254152603378,100.89754322692657,76.68744720432912,43.10593710814095,111.52420955962171,97.66968196738647,60.125011574251836,49.55105920131901,118.86245826576254,5.421847206290775,2.6176507645539977,7.664120859558808,115.48328747098799,0.6759730029331966,0.5520565513591716,1.2642589377929996,0.6203923638391404,0.5122167746634235,0.9946715705903827,0.26702518577801915,0.22036617936282885,0.1136456158959145,0.2408491114007474,0.364871422834568,0.5897193224987117,2.6000378620794224,3.0106485085004833,5.924046834000853,2.922366902562929,2.131112022718568,1.0346271993859586,0.9287272242493216,0.7650844235557182,0.4444984667460077,0.8395288931105562,1.2687945027141243,0.3583285727579601,1.1335494057336282,1.1931412966498134,1.4067365842222037,1.205337972894228,1.0060003019805632,0.31837288802215485,1.0159423132465453,1.0149459282827615,1.0155277493868766,1.0164386718046676,1.0195544124606253,1.010612905956562,0.4444291747965362,0.41150849518197796,0.3209766262419428,0.4279688349892571,0.6172627427729669,0.1234525485545934,2.0674176364473165,1.9412579930159684,1.69994498390013,1.9832908848827537,2.0175801498003736,2.126935451629009
156,167.2800275165353,74.32946989134163,59.01437388021429,143.1977651221116,123.69130895447998,55.53399111985545,38.54238761808049,108.58488834368274,86.79869218743896,42.86928204715353,34.102513519011055,74.81897622166841,101.81293101371156,60.817741518010926,33.71061548036346,101.43012329866357,145.82167778573415,71.15579381460807,47.17833033499942,126.88155933372893,4.794595651160523,2.7822289910776594,6.6717139762304605,115.79551020801395,0.8177092512889351,0.40617663795420367,0.8980417710927184,0.7034414496376318,0.9767304341966292,0.9883557078608359,0.26533635016607837,0.2655950616888836,0.13650626828160697,0.21519375125816562,0.27826494503370136,0.5896320080123709,2.5752492379862555,2.531566371052172,4.96806380734511,3.352133044959807,2.7314732137998012,1.0351602423582467,0.8591954569311889,0.8423294474646212,0.5282972407627229,0.7764642564188546,1.0410997867671847,0.3621352565266578,1.1353156403179911,1.164609092953427,1.4025541159469617,1.1626457481805514,1.0699185261808115,0.32094246386802294,1.0153616856310217,1.0153616856310217,1.015320148369017,1.0169338176205007,1.0186573826539016,1.010655427314864,0.5020403641220131,0.45265934470017577,0.39504815537469884,0.4197386650856175,0.5020403641220131,0.1234525485545934,1.9679974103708433,1.9556520976301568,1.966522907339759,1.990187213903755,1.9525356482064897,2.125275653807039
157,162.90685263542346,73.87918523834709,47.434211262321774,132.68644197569364,105.54009894807767,54.96114952993723,35.370495496056996,100.93965306465735,105.89002727606366,46.28585995472949,24.881864705861265,75.96595083590331,141.38013624275447,40.032992462144904,37.12685087974014,116.5919069167445,129.23761047999056,60.7693259758851,49.0572627431082,122.1330828778972,5.309774933967255,2.3519780876343024,6.7101747717652005,115.47956076465668,0.7959263913508509,1.4080814422388401,1.8211365042635654,1.0383982191669496,0.7277666604247387,0.982018057511414,0.2493933031773612,0.13749045878279398,0.11047476135813263,0.17557495185283398,0.30378448320542484,0.58943671665624,2.8201104335659495,4.993808108735202,5.167557643858665,4.170570156408906,2.5245880302066306,1.0361452261553314,0.845999728782813,0.5251994149328169,0.38005703400388,0.6665735770418407,1.0814172502451393,0.3595967113144733,1.1718300716134515,1.2240092611984292,1.374521695718754,1.2475095853244085,1.041156413173587,0.31356106276130913,1.0159008950604662,1.0156107301502098,1.0140700407253451,1.0176742784403374,1.019065612689553,1.010655427314864,0.47734985441109445,0.29628611653102416,0.34566713595286147,0.35389730585650103,0.633723082580246,0.10699220874731427,2.0082342032742395,1.9047570955963837,1.9921274002933624,1.9098595716373912,2.0637026933939033,2.127231142947289
158,74.97783797644102,57.76413557978932,45.65903608433908,138.63778927462636,73.0837106267402,55.48508001051144,30.452420796521206,96.58789733109006,119.15892592110794,34.467244388635486,26.176424034176392,71.80866393919082,86.74181867725177,44.15343519387716,34.19432761546076,100.44848809388881,50.95168430517148,41.699107645281316,47.912104760622015,109.2910205015428,4.218003418562912,2.5536686314341743,6.790129577904007,114.79026237283445,0.5124249731747141,0.561414940471432,1.44063699476205,0.44448084076653593,0.46552765503903865,0.9829909012738123,0.31566639452747014,0.2076381643120422,0.10821004939125518,0.2563222047511988,0.3663145904509307,0.5897244985260117,2.321056805136652,3.3473185514728248,6.213365454731754,2.809670436877081,2.1737257086116903,1.0368973858399517,1.043935426115943,0.7585339058393221,0.43535776841266693,0.9160587402248117,1.2898042401757113,0.3679363007478553,1.0472122131161627,1.2489674760796485,1.4219063541116916,1.1935378019953125,1.0102792755872563,0.312775182608346,1.0168101444597735,1.0159008950604662,1.0161906445784548,1.0162320035430084,1.019920245709401,1.010655427314864,0.543191213640211,0.45265934470017577,0.2633654369164659,0.485580024314734,0.6254929126766064,0.13168271845823296,2.0279323549646366,1.9833039519551552,1.8305613563511318,2.0135731425898746,2.072297982069405,2.127257210175925
159,92.88305480628054,58.60102062414083,43.229215263903825,140.8806371246615,88.51794542543965,42.03587800908371,44.60461195797359,106.01579499933833,65.62151453516252,33.273355636324204,27.097517969111223,71.9739585530082,90.4017502745703,40.44069238564483,33.13110229226548,109.89528617768696,60.93973430495666,46.64864121790733,52.67426480296706,123.70900240738582,4.662185760102661,2.176335514252857,6.967635674801704,114.1152790011457,0.7740600708965991,0.5486877310651876,0.8090385525280108,0.8595520922103639,0.4339100070738177,0.9795568287225093,0.26833775954940964,0.23222109354975923,0.13423604461018468,0.19565092632958547,0.3809491285524208,0.5897470488703056,2.706486741303733,3.168431760702374,5.406903544609795,3.929693579612992,2.0499673516306025,1.0373628873787053,0.9310353955808308,0.8353254568821256,0.5296016535602371,0.744888684013059,1.2873094684347528,0.3673263601751028,1.0771297299069413,1.1983754667268864,1.3329867056910343,1.2648055814812653,0.9564241814202235,0.3114712565938231,1.0172632447017242,1.0177974266074217,1.0168101444597735,1.0175510556124505,1.0189432295038299,1.010655427314864,0.45265934470017577,0.4032783252783384,0.25513526701282635,0.3621274757601406,0.6172627427729669,0.10699220874731427,2.0345222610938865,1.944511004079577,1.8120550867510115,1.82230938458825,2.055205960069722,2.127160051370269
