Time(s),EAR,MAR,PUC,MOE,Vertical Tilt,Horizontal Tilt
9.667,0.19128932985395886,0.28743346839252687,0.5207659085639815,1.5026110897663236,-0.06529935449361801,-0.013031747192144394
9.683,0.19186660175592832,0.2867486714870112,0.5214171050794862,1.4945210310848236,-0.0649581030011177,-0.013429321348667145
9.7,0.19002815295150072,0.28815724203142606,0.5197426794140588,1.5163923742655647,-0.06477006524801254,-0.013320017606019974
9.717,0.2109000735518293,0.28125673293797543,0.537577616679425,1.3336018722101384,-0.0644297432154417,-0.0129629448056221
9.733,0.20008061364116453,0.27114921926806074,0.5272806889332772,1.3551998583648615,-0.06533529236912727,-0.012583520263433456
9.75,0.210103037517913,0.2713373492791401,0.5313092523555236,1.2914489599228491,-0.06574445217847824,-0.012387700378894806
9.767,0.20985738753369299,0.27739088109023663,0.5285804514628076,1.321806605667866,-0.06569985672831535,-0.012134645134210587
9.783,0.21837594917362102,0.285198975542958,0.5363311764009167,1.3059999355341505,-0.06606505066156387,-0.012377526611089706
9.8,0.22178579857574504,0.2863191659309542,0.5373430927983343,1.2909715940769286,-0.06570754572749138,-0.012452591210603714
9.817,0.220063468578789,0.2856389227544729,0.536534386200425,1.2979842797134047,-0.06415364146232605,-0.012350846081972122
9.833,0.2162938861355121,0.275977263373179,0.5317830957103253,1.275936496884032,-0.0628773532807827,-0.01275802031159401
9.85,0.22426180483739877,0.2852882913947767,0.5347276308719504,1.2721216241063664,-0.0641737524420023,-0.012448467314243317
9.867,0.2207346991864747,0.29283206138182144,0.5360932904124084,1.3266245065278093,-0.06512844190001488,-0.012534134089946747
9.883,0.22607363918036694,0.2901932984309895,0.5384776622130594,1.2836228915635157,-0.06493423879146576,-0.0127297043800354
9.9,0.22461857833006774,0.28405178860284375,0.5384317908518456,1.2645961465638045,-0.06499806046485901,-0.012278113514184952
9.917,0.22003073838698006,0.2802948314898458,0.5366329301682958,1.273889428107431,-0.06487703695893288,-0.012698162347078323
9.933,0.22337559030103987,0.28821880984973347,0.5367169529705773,1.2902878486467808,-0.06617143005132675,-0.012282557785511017
9.95,0.2187293583041547,0.2823189822209387,0.5336651780109158,1.2907228568208906,-0.06570817157626152,-0.012205641716718674
9.967,0.2122131690693751,0.2912536369086928,0.534705469822832,1.3724578836739318,-0.06399255245923996,-0.012892749160528183
9.983,0.21547478463163458,0.29194690029612824,0.5393135127384459,1.354900531842864,-0.06455336883664131,-0.013126887381076813
10.0,0.22680230714060845,0.2908421932624838,0.537077096441485,1.282359941260091,-0.06419037096202374,-0.012298475950956345
