Time(s),EAR,MAR,PUC,MOE
5.867,0.1961978536556434,0.2539217879969971,0.5366938133292007,1.2942128737181184
5.883,0.2308134374139999,0.25322007863471835,0.5715195841679224,1.0970768490420626
5.9,0.21598663339801563,0.26022675552311914,0.5532058912798992,1.2048280554638708
5.917,0.234473822653869,0.25652362228476616,0.5685898070111858,1.0940394939670819
5.933,0.21094489877595174,0.2606321068457993,0.5467253821066983,1.235545909657769
5.95,0.21599688646021103,0.2539994831045225,0.5552767836420266,1.1759404835278122
5.967,0.2103051956721108,0.2596270786778539,0.5345454385287435,1.2345252709906482
5.983,0.21182634690583785,0.2592976800029992,0.5385519319070717,1.2241049510156712
6.0,0.20932437938770238,0.25499434617835687,0.5292156794217782,1.2181779634280743
6.017,0.2135283436629033,0.25820701147467434,0.536056173624426,1.2092399868108619
6.033,0.22980415541352736,0.25866256765735024,0.5543166417721295,1.125578287267664
6.05,0.21231571251811474,0.27044059676248294,0.5383708463395855,1.273766286795232
6.067,0.21720139942650973,0.2607301272061649,0.5374740954098856,1.2004072160427453
6.083,0.2111287871240408,0.2710792883249838,0.5327035513817198,1.2839522834265198
6.1,0.21983660687966444,0.26596208337978955,0.5397302775045535,1.209817087130414
6.117,0.21741078937450792,0.2592646280577709,0.5397218106003978,1.1925104030194487
6.133,0.21464992313971876,0.2629692360915382,0.536951446581411,1.2251075250577552
6.15,0.22377188143925147,0.25999001531374394,0.5434178562521692,1.161852926478275
6.167,0.21140949146497956,0.261284229666502,0.5323547136429418,1.235915321757369
6.183,0.22762855416401295,0.25520421753788775,0.5496891325837842,1.1211432523267961
6.2,0.22100098024675924,0.2549693319681673,0.5354062965711053,1.1537022672183652
6.217,0.21889174741023226,0.2480950485651659,0.5411251582695833,1.1334143543575572
6.233,0.2217431559358839,0.25353238626424757,0.5512030245481994,1.1433605929986645
6.25,0.21393574547815927,0.2560057510858057,0.5430281102220926,1.1966478557083458
6.267,0.2180287622793363,0.256617523932383,0.5378138113587903,1.1769893166829393
6.283,0.21250106957889653,0.2580654467228832,0.5371458226682524,1.214419519084207
6.3,0.22182732502451663,0.251613796868974,0.5368598803893216,1.1342777398643984
6.317,0.21958180814413897,0.25172916518066424,0.5324309238328914,1.1464026428611196
6.333,0.21893391029152373,0.25678159633580727,0.5371806410588998,1.172872653641855
6.35,0.20987880739108733,0.25858672211536693,0.5332378758388548,1.2320763841273286
6.367,0.21377334293410788,0.2576629898681426,0.5317044001514941,1.2053092604140219
6.383,0.20746417008158902,0.25777968933436396,0.5327585176893169,1.2425263081957114
6.4,0.2017647236598074,0.25792705898384166,0.5285764890846969,1.2783555732900502
6.417,0.21948778375302405,0.25238379971087793,0.5434509842067299,1.1498762955977073
6.433,0.20184619060598158,0.26101270239704955,0.5207192153264053,1.2931267199714722
6.45,0.2123701839555731,0.25887512117064626,0.5294722264208229,1.2189805383640944
6.467,0.20581431980764842,0.2625772600081895,0.525972330647741,1.2757968456888278
6.483,0.21877760049929185,0.26114887998194286,0.5412980486630325,1.1936728412138708
6.5,0.222385878036727,0.2602754890972477,0.5425745018566211,1.17037777486151
6.517,0.21591846314271823,0.2625324318492605,0.5402951867814793,1.2158869048439422
6.533,0.22678478270256816,0.2600719491379809,0.5493003946381596,1.1467786596557907
6.55,0.2071007599370776,0.26878586078175426,0.5354701892681565,1.2978506735727002
6.567,0.22331752872058117,0.2610691531635555,0.5435898098182734,1.1690490874552433
6.583,0.20787327253286897,0.27279269080060353,0.5280859211084387,1.3123028635510103
6.6,0.21600010292741922,0.26951716076069876,0.5346230843631171,1.247764038572067
6.617,0.2170322622436044,0.27025509487288313,0.5345794326085075,1.2452300504960854
6.633,0.20690585840476922,0.2702705834634527,0.5240789120657474,1.306249061999604
6.65,0.20455645551391366,0.2710556557831304,0.5209947166439151,1.325089717174404
6.667,0.20759021744316855,0.26443145844370464,0.5253700617859636,1.2738146416562108
6.683,0.20305513503241313,0.2639600683863207,0.520442148199963,1.299942837417953
6.7,0.20657681749041307,0.2663339865912809,0.5256490702265111,1.2892733551945685
6.717,0.20436363083185405,0.2642412003590404,0.5261522654962727,1.292995232485629
6.733,0.20373485038972564,0.26127362578349683,0.5189471275264883,1.2824198966632607
6.75,0.20601188491711062,0.2605996475715004,0.5194482589839567,1.264973851757889
6.767,0.2050423240153307,0.26782750211544176,0.518578443108043,1.3062059426102521
6.783,0.2091677350658907,0.2694220082103786,0.5213987826674499,1.2880667667291372
6.8,0.20762021065982667,0.2804378146519866,0.522652184939495,1.3507250270132285
6.817,0.21373827126931844,0.27470889734575166,0.5266011981478721,1.2852583475778556
6.833,0.20992077587396102,0.27257627871388007,0.5195196542726477,1.2984721382581883
6.85,0.21500711083453505,0.27028169864476,0.5250545464347263,1.2570826034342795
6.867,0.20215115043456927,0.2812236099022577,0.5162195966201546,1.3911551297022273
6.883,0.20839667429626282,0.2754992904118009,0.5215732504699614,1.3219946591860818
6.9,0.20120000375708053,0.27764341510552437,0.5131064715564906,1.3799374250546141
6.917,0.20490655707133815,0.2682826723224251,0.5205264570433557,1.3092927632814726
6.933,0.20365119346412458,0.26676935001258045,0.5184928743393473,1.3099326621897496
6.95,0.21414989492487263,0.27165957194399265,0.5249661960961175,1.2685487052855915
6.967,0.21256475347439246,0.2760970381124186,0.525655733363338,1.298884380404486
6.983,0.2066637733627324,0.2751682718908605,0.5169079566898169,1.3314780206199484
7.0,0.2048567078137845,0.27007112715666776,0.5100029733003142,1.3183416351792756
7.017,0.19987700178935752,0.2802265838904851,0.5103046705772245,1.4019951339164314
7.033,0.2022402239618759,0.26801909954954495,0.5096071836562265,1.3252512002759103
7.05,0.19716894626447817,0.2604837084990947,0.5025743184640872,1.3211193417328886
7.067,0.20298975236029415,0.2775430091956796,0.5057740069947928,1.3672759632863538
7.083,0.20041471826973206,0.27751157504416235,0.506327372441133,1.3846866010642391
7.1,0.19656095516463695,0.2827350806593248,0.5078034423091511,1.4384091714578284
7.117,0.1970238626225128,0.2814275879719015,0.508717866744878,1.4283934150205029
7.133,0.20053502391621286,0.28195327437589784,0.5088317959005311,1.4060051399984024
7.15,0.20567574573970399,0.27515888113272907,0.5140864780706662,1.3378285326893162
7.167,0.209054357834933,0.28757605680690174,0.5090316157009553,1.3756042198075995
7.183,0.20944068338670668,0.2882399350887263,0.5078195022737791,1.3762366051705743
7.2,0.20590157859743435,0.28286122869128966,0.5131179539172062,1.3737691115245012
7.217,0.20387038989643247,0.27939346758953976,0.5061480159024229,1.3704465260083798
7.233,0.2011194506866205,0.28306813565742295,0.5119155936572929,1.4074627525633656
7.25,0.19517159268066525,0.28396700569434863,0.5038875615501859,1.4549607440001175
7.267,0.19942229784645063,0.2815125171015374,0.5080655812345249,1.4116401232037445
7.283,0.19969762214871375,0.2796111394126046,0.5063979379588053,1.400172602978616
7.3,0.20439637531687727,0.28179823601309767,0.5100800708962123,1.3786850944701132
7.317,0.2102646850460253,0.28184582570963485,0.5163466184850796,1.3404334905214397
7.333,0.20938231813885416,0.28027500073907113,0.5182801648502492,1.3385800827422483
7.35,0.20883533395374704,0.28531316175306903,0.5120469279988891,1.3662111499592322
7.367,0.21370342712747803,0.28004251584273254,0.5213034131005889,1.3104259468692658
7.383,0.21646494131953667,0.28485297491151257,0.5215086115702944,1.3159312227425517
7.4,0.2123308459351701,0.28830363380629476,0.5169260267665786,1.357803820431823
7.417,0.2033435763303988,0.27833417114727066,0.5095836957592481,1.368787626194913
7.433,0.2017455203852639,0.28187798308350587,0.5069102067589915,1.397195747123489
7.45,0.19864210472427019,0.28203079902847683,0.5087774820984274,1.4197936505956592
7.467,0.18718983291119623,0.27350950470484425,0.5007600774916302,1.4611344027140538
7.483,0.19911046496958124,0.2740215979906243,0.5128091953194105,1.3762290095223648
7.5,0.20409964074848916,0.2633499427456204,0.5292641449411576,1.2903008637342241
7.517,0.196726084276644,0.2726830503443864,0.514892887935593,1.3861052099269595
7.533,0.19773355350920127,0.2700169971074846,0.5131345997136486,1.3655598269259837
7.55,0.1934250838827578,0.27383199685890647,0.5092278091864315,1.4157005459792706
7.567,0.18187893489878762,0.26929451653517344,0.5031835269816539,1.4806251019945276
7.583,0.18781942515315886,0.27615730441731773,0.5053229566502736,1.470334094527885
7.6,0.1934940749718299,0.26971833928461025,0.5195326730598172,1.3939359090136354
7.617,0.18898171426446297,0.2701620072826337,0.5133393980116846,1.4295669204511827
7.633,0.19160413667413037,0.27071291125220914,0.5178781579709504,1.4128761307101765
7.65,0.1917748355039885,0.2700780997238886,0.5088512719084768,1.4083083372962744
7.667,0.18634545694697896,0.27417088341378293,0.5129405918694233,1.471304360759345
7.683,0.18155601598724747,0.27882496253987205,0.5041197707858215,1.5357517129008647
7.7,0.1789923097094746,0.27673819534589805,0.5047836691564624,1.5460898615983916
7.717,0.1862470423928581,0.2790965153460497,0.505259876216945,1.498528576670445
7.733,0.18804122616005653,0.2751926621080732,0.5105637827959684,1.4634698343959707
7.75,0.19272632184626762,0.2751738093967733,0.5109824345685516,1.4277956781444296
7.767,0.1898996069880715,0.2706711923498081,0.5054735507166488,1.4253383492616192
7.783,0.18969037233904562,0.2718840359626096,0.5046691409379119,1.4333043507166197
7.8,0.1885980288786486,0.26872201287878417,0.5025906780616566,1.4248399862741434
7.817,0.1790445875401575,0.28038147560576293,0.49888673014459434,1.5659868832554171
7.833,0.1803616172202569,0.2760757952118733,0.4993128080485893,1.5306793067547773
7.85,0.1802465035799257,0.2812192958776651,0.49968070068537085,1.5601927931598718
7.867,0.18364880488944338,0.2799830854342573,0.49882885462939625,1.5245570784019378
7.883,0.18683869675849218,0.2763228875232156,0.502258128488831,1.478938208825074
7.9,0.18565777124634214,0.28304991349318054,0.4988233562185813,1.524578861380451
7.917,0.18944241501596742,0.2874097417922386,0.4983733964285726,1.5171351239795685
7.933,0.18928778479904396,0.28538948500522526,0.49599964721182854,1.5077015419046031
7.95,0.19319816411439178,0.28815141343119516,0.49938376607982005,1.4914811160450883
7.967,0.1960017081061956,0.28106197709645936,0.512296251910975,1.4339771821997453
7.983,0.18686049470221638,0.2796974068096202,0.5051820529815086,1.4968247154399867
8.0,0.18574795838668323,0.2794209912509124,0.4997005894819704,1.504301816708123
8.017,0.18679670413160088,0.277587142271055,0.4989845550800225,1.4860387583471013
8.033,0.18412463573656168,0.28573519332874425,0.49523153754670923,1.5518574805902834
8.05,0.18486730116790423,0.27890217168366777,0.4979562067456514,1.5086614556587112
8.067,0.18822746506133758,0.28867552203344027,0.5032659809482896,1.5336524982651694
8.083,0.19268055513096805,0.2823448358903699,0.5087894431942432,1.4653519951634746
8.1,0.1872781302944721,0.28733611001206805,0.504560431376845,1.5342747685502143
8.117,0.18560455008288756,0.2787202158745366,0.5025391705031529,1.5016884863548081
8.133,0.18720086486879248,0.2809197966968857,0.5057247705752599,1.5006330066572078
8.15,0.18889794784682185,0.27836946580955596,0.5041028703957009,1.4736500262844938
8.167,0.19053402555886367,0.27682453403131513,0.5042668217043103,1.4528876573060847
8.183,0.18929638791134007,0.27845078548656615,0.5033957025975861,1.4709778065970438
8.2,0.18299629569687936,0.2792729752417865,0.4972201231411951,1.5261127236388587
8.217,0.1853853178439071,0.2820009102901163,0.503523076692644,1.5211609720223838
8.233,0.1907998609146337,0.28852151723694835,0.5037129168078951,1.512168383424748
8.25,0.18984859801568543,0.28544894772965773,0.5030517073723031,1.5035609992024999
8.267,0.18560311848738614,0.28000917709924394,0.5044274505080244,1.5086447866891513
8.283,0.17853181440616156,0.2794806807330878,0.5002815104574939,1.56543908805669
8.3,0.1882033651423901,0.28286132305167055,0.5040599474087483,1.502955714089727
8.317,0.19062203712214032,0.2848319201897816,0.5028592991593055,1.4942234617253443
8.333,0.19811602509946397,0.2930450708095345,0.5054707923988063,1.4791588447346018
8.35,0.1955387914319254,0.29305046450800104,0.5031762527082912,1.4986819871494563
8.367,0.19788061077825514,0.2817431182085577,0.508047536652688,1.4238035606443464
8.383,0.20398954834927607,0.2862835382101383,0.5119582908773586,1.4034225798664761
8.4,0.19172124073050023,0.2930190282143233,0.5019835888628115,1.5283597534517102
8.417,0.19035859151561327,0.2919966518722208,0.4967334613767056,1.5339294620083965
8.433,0.20228530170515402,0.2910476164234767,0.5067927879102485,1.4387976485197151
8.45,0.2004547760580433,0.2899206768846053,0.5060255787809367,1.4463146380740584
8.467,0.19979131537248357,0.2865329554828604,0.5043506525607202,1.4341612144084386
8.483,0.1994622372267279,0.28096619670564593,0.5033575197877154,1.4086184964739608
8.5,0.19738814693902446,0.27889156936385534,0.5032445109889955,1.412909405598748
8.517,0.19283680791271923,0.28335903844186444,0.4931086766080872,1.4694240249512784
8.533,0.19358695028606432,0.2943300864845974,0.49473797024129806,1.5204025170584303
8.55,0.1910784418143232,0.2846533659758532,0.49755949139264766,1.489719945761645
8.567,0.19251462997688262,0.28328966092779906,0.49950023728497495,1.4715227666687816
8.583,0.1953238739669023,0.2922584862375029,0.5026025414306841,1.4962763143179632
8.6,0.19489199677308686,0.2919864762180864,0.5005350866923303,1.4981963397811908
8.617,0.19183231908674617,0.28515570313851013,0.4920349629851837,1.4864841570807645
8.633,0.18925363626713815,0.28564331109014385,0.5029402599040819,1.5093147837167487
8.65,0.1928391043285403,0.2888174443370637,0.500610597715086,1.4977120192645417
8.667,0.19325563267616758,0.28063436535140773,0.5027884484205946,1.4521406774293506
8.683,0.20144021642663923,0.2802709716431098,0.508207292772932,1.3913357353107256
8.7,0.18144925432257658,0.28032811606271474,0.49399317685583743,1.544939476931404
8.717,0.18435725740108255,0.2822746691962528,0.4996467357951792,1.531128598762694
8.733,0.19325919596059776,0.27726082857133183,0.5051127868229023,1.4346578810555568
8.75,0.18884505198438517,0.28051116553168526,0.5018366059245853,1.4854038407894297
8.767,0.18334704794041518,0.2860261408932584,0.49719272504886103,1.5600258859156122
8.783,0.18219951111961347,0.2861526218225252,0.4940945472636842,1.5705454974281836
8.8,0.19076568339407032,0.28887399670831243,0.5007133933205273,1.5142870120491057
8.817,0.18850560071553024,0.29204052460779695,0.49793910236011674,1.5492405716290045
8.833,0.1902202641853424,0.2912580706522705,0.4923146815609289,1.531162160349442
8.85,0.19135955772478036,0.29050173370906696,0.4923697415537789,1.5180936722631653
8.867,0.19467863470072758,0.2834480667519253,0.5045437978593501,1.455979322988677
8.883,0.19250906156515385,0.2842858589462453,0.5035969675270393,1.4767401421778268
8.9,0.1962268700104619,0.2894684352516972,0.5086196601802064,1.4751722597229628
8.917,0.19434007157192312,0.2758843940458182,0.5121022319597237,1.4195960298579824
8.933,0.19162894951805282,0.27993581812318347,0.5099330747465635,1.4608221713223528
8.95,0.18913522729476462,0.29187657361591046,0.5002304452886795,1.5432163420356637
8.967,0.19043634222095496,0.2929437302216527,0.4997477355469463,1.538276396223589
8.983,0.1938382272692361,0.287693612472525,0.504667207583541,1.4841944054354475
9.0,0.19502793839612315,0.2848684818836375,0.5019606793911718,1.46065473606678
9.017,0.18843749705885746,0.2826497432127054,0.4996925542228452,1.4999654931970428
9.033,0.19640418411938504,0.2907466525261949,0.5079637380504125,1.4803485670624177
9.05,0.1925040967051204,0.29368152286546967,0.504143230730427,1.5255858337151849
9.067,0.194054454199998,0.28920639523479597,0.5056536231698474,1.4903362895073342
9.083,0.18451363682075828,0.2780182761682722,0.4972901056988007,1.5067627572608464
9.1,0.18899986935331486,0.28698853735728036,0.5039644664878727,1.5184589192534639
9.117,0.1881509863395031,0.2861571018923458,0.49859623225959804,1.520890788082283
9.133,0.1935202265828153,0.2801605288925002,0.5074680896605367,1.447706701462588
9.15,0.19463596875318595,0.28767878284727333,0.5068221889078086,1.4780350450644255
9.167,0.18667974297509976,0.29434483608965234,0.4996508238117987,1.5767368831706259
9.183,0.18965116612445826,0.29882218254589005,0.49915444450325586,1.575641155561303
9.2,0.18846165439181664,0.283471082663885,0.5016448594847538,1.5041313501076525
9.217,0.19154116055987797,0.28704285597244955,0.5025686210769518,1.4985962032046718
9.233,0.19219851049580866,0.28760653204204667,0.5058505551709125,1.4964035428792701
9.25,0.18620004293924472,0.2866501985060289,0.5027368003906334,1.5394743952855054
9.267,0.18734008971376306,0.2736392928386862,0.5026034831048322,1.4606552887680353
9.283,0.18584928482524923,0.2755875901484181,0.5031140534584094,1.4828552631103649
9.3,0.18437512436030265,0.2726218327429522,0.5019623447737849,1.478625892125227
9.317,0.18898245115713813,0.2842011359909224,0.49964156160847273,1.5038493481842412
9.333,0.18243107039201667,0.2968135427538379,0.49686558064498654,1.6269900851649375
9.35,0.18319614177938615,0.2912082168212693,0.49549155436805525,1.5895979794812307
9.367,0.18044381357752548,0.2877227850340484,0.49454625480770786,1.594528398228692
9.383,0.2011535817372046,0.28501102916199256,0.5058013129028165,1.416882695801772
9.4,0.18457958465689683,0.28721926091583355,0.5011714462230076,1.556072744717283
9.417,0.18737453962366413,0.2845075652026894,0.506654227674425,1.5183896690239447
9.433,0.18650157001355014,0.2831173259158307,0.5033118378288968,1.518042587498116
9.45,0.18686753976697107,0.2815919949176887,0.5000144169361695,1.5069069527476073
9.467,0.1860896704742246,0.2820228986027945,0.4933848019061862,1.5155215111300748
9.483,0.18986955904320163,0.28256226928096106,0.4987412383233383,1.4881915284622784
9.5,0.17787403489896544,0.28289654429671035,0.4897481800144988,1.5904319281754582
9.517,0.18324311079286737,0.2856529717296325,0.49200846384840025,1.558874276329691
9.533,0.19196445647137583,0.2878385541273083,0.4996959573775581,1.499436715620469
9.55,0.18912821544659958,0.2896420567728237,0.4982445407358221,1.531458730728648
9.567,0.17916476136182286,0.28683894679737004,0.4942772566198226,1.600978588742121
9.583,0.18116670159935339,0.2837851799300945,0.4972715774835994,1.5664312339122886
9.6,0.18195777724623988,0.2918584285985816,0.4988516052127294,1.6039898542155486
9.617,0.1723614139232317,0.29247324102149125,0.49167513800432106,1.6968603028039462
9.633,0.18352341518881427,0.2858947875241297,0.5016913633713527,1.5578109595987673
9.65,0.17455966723994767,0.29389241385600257,0.4917601735373122,1.6836215289756569
9.667,0.19128932985395886,0.28743346839252687,0.5207659085639815,1.5026110897663236
9.683,0.19186660175592832,0.2867486714870112,0.5214171050794862,1.4945210310848236
9.7,0.19002815295150072,0.28815724203142606,0.5197426794140588,1.5163923742655647
9.717,0.2109000735518293,0.28125673293797543,0.537577616679425,1.3336018722101384
9.733,0.20008061364116453,0.27114921926806074,0.5272806889332772,1.3551998583648615
9.75,0.210103037517913,0.2713373492791401,0.5313092523555236,1.2914489599228491
9.767,0.20985738753369299,0.27739088109023663,0.5285804514628076,1.321806605667866
9.783,0.21837594917362102,0.285198975542958,0.5363311764009167,1.3059999355341505
9.8,0.22178579857574504,0.2863191659309542,0.5373430927983343,1.2909715940769286
9.817,0.220063468578789,0.2856389227544729,0.536534386200425,1.2979842797134047
9.833,0.2162938861355121,0.275977263373179,0.5317830957103253,1.275936496884032
9.85,0.22426180483739877,0.2852882913947767,0.5347276308719504,1.2721216241063664
9.867,0.2207346991864747,0.29283206138182144,0.5360932904124084,1.3266245065278093
9.883,0.22607363918036694,0.2901932984309895,0.5384776622130594,1.2836228915635157
9.9,0.22461857833006774,0.28405178860284375,0.5384317908518456,1.2645961465638045
9.917,0.22003073838698006,0.2802948314898458,0.5366329301682958,1.273889428107431
9.933,0.22337559030103987,0.28821880984973347,0.5367169529705773,1.2902878486467808
9.95,0.2187293583041547,0.2823189822209387,0.5336651780109158,1.2907228568208906
9.967,0.2122131690693751,0.2912536369086928,0.534705469822832,1.3724578836739318
9.983,0.21547478463163458,0.29194690029612824,0.5393135127384459,1.354900531842864
10.0,0.22680230714060845,0.2908421932624838,0.537077096441485,1.282359941260091
10.017,0.22361208299071733,0.2861866517050707,0.5380025035056679,1.2798353643391935
10.033,0.21788202683701846,0.2829839399007625,0.5319138875187115,1.2987943246573614
10.05,0.2168457356730999,0.2792948855578663,0.5268158546420512,1.2879888308198506
10.067,0.21100116775642824,0.279455832752876,0.5315532564645287,1.3244278964155745
10.083,0.2120952975779577,0.2765576756680163,0.5315627355857312,1.303931198976087
10.1,0.21790783572078146,0.2817578600781451,0.5333890791907645,1.2930138980370514
10.117,0.2302988287015491,0.29104904123935,0.5447430155136135,1.2637886301042758
10.133,0.23155063883985388,0.2857879609564644,0.5457223404402559,1.2342352514696469
10.15,0.21964200962225122,0.2845913490534466,0.5372497991015512,1.2957054506234837
10.167,0.22420961162081277,0.2844291738103543,0.5418461706883515,1.26858599751462
10.183,0.2303236411511726,0.28979333630521686,0.5503342694532725,1.2582005688031452
10.2,0.22945676010516974,0.28816409242062635,0.5492070564195211,1.2558535747151165
10.217,0.23612976452875328,0.28930230727935324,0.5529174027868768,1.225183567419876
10.233,0.23619645650520163,0.27936308271217625,0.5577499120580816,1.182757298080058
10.25,0.23786121050092196,0.278853314779414,0.5612270597718085,1.172336229989602
10.267,0.23628152588180784,0.28572751549353315,0.5532435359038608,1.2092672688954067
10.283,0.23593955072084746,0.2872959952143545,0.5541214539028724,1.2176678065911448
10.3,0.22878490738541674,0.2772492950348361,0.5470519546910659,1.211833849545744
10.317,0.23544870027234271,0.28461594384533834,0.554410262784725,1.2088235930634743
10.333,0.23398334329785586,0.28693343761223283,0.551425879366993,1.226298562829631
10.35,0.23632042230986777,0.2857725443320832,0.554720396873162,1.2092587747552892
10.367,0.2354239320341664,0.2838521286751213,0.5507592376636654,1.205706345240749
10.383,0.23836528649697053,0.28717009960151735,0.5591152587348074,1.2047479891966866
10.4,0.23839631257548033,0.2745947573455527,0.5604999433006421,1.1518414625587439
10.417,0.23685900737563192,0.27404257661572656,0.5622438617910598,1.1569860891172512
10.433,0.2345351826583537,0.2788118508022377,0.560238622594048,1.1887847598898695
10.45,0.2423518052109433,0.280018181637466,0.5603447988735439,1.1554202428727025
10.467,0.242444220049286,0.2723135609126465,0.5686263370288409,1.1232008783599314
10.483,0.24388939559854284,0.27660858873511024,0.5718464365998404,1.1341558662535096
10.5,0.24246984896939672,0.27636244773413077,0.5691013322072057,1.139780673385959
10.517,0.23815186607887004,0.28108773181410035,0.568042249173875,1.1802877568929526
10.533,0.23579625573713614,0.2784998847118927,0.5685912031514253,1.1811039316178211
10.55,0.23604221622354932,0.28910061905679035,0.5671105073479947,1.2247835310230728
10.567,0.23659884370897666,0.2885279843077339,0.5611894480738162,1.219481802128465
10.583,0.24311465698048845,0.2847589886330262,0.572597708048247,1.1712950266749238
10.6,0.23118943506739417,0.2796405935183342,0.5635411794883802,1.2095734108127216
10.617,0.24230524357983588,0.285343662957075,0.5656504044500656,1.1776206686301387
10.633,0.23962100305339135,0.2808937916349645,0.5707855214329371,1.1722419489763045
10.65,0.2395219441786635,0.282790513006325,0.5682417662956205,1.1806455311476045
10.667,0.24120395310678863,0.276266508422059,0.5669724381884564,1.145364762325214
10.683,0.23657628405173448,0.2756483619954802,0.563009311757185,1.1651563600314283
10.7,0.23817425455782631,0.2716823503640747,0.5696066514037693,1.140687312608395
10.717,0.24269959465155244,0.2767055948970138,0.5771814149550898,1.1401156037952362
10.733,0.23535168987418242,0.28033105950413,0.5627625789594937,1.191115558396854
10.75,0.23956186655767164,0.28173863516764747,0.5631654754374799,1.1760579395044173
10.767,0.23475223032201858,0.2872440270193907,0.5669373586758601,1.2236051032416908
10.783,0.2362749862338106,0.28011652861843517,0.5689789162940038,1.1855530417478908
10.8,0.23940484856300678,0.2787143365152121,0.5697634463863369,1.1641967077448718
10.817,0.24598610014520367,0.2866883493047571,0.5734828659271287,1.1654656467805589
10.833,0.2357053362173582,0.28192944153332994,0.5664692872993811,1.1961097107845946
10.85,0.23712000163873262,0.2779753144958044,0.5623981272061029,1.1722980456086427
10.867,0.2403075571627598,0.28233531595862565,0.5688892165681818,1.174891540208203
10.883,0.2473002496063057,0.2899916290854352,0.5737451380114462,1.1726297468243272
10.9,0.24080652019391124,0.2883554146531608,0.5687040803308516,1.1974568397108203
10.917,0.2379864715434845,0.28199504310248164,0.5627855837930571,1.1849204758303076
10.933,0.23661339126382372,0.28292361940248245,0.563621295687865,1.1957210785547758
10.95,0.23529886546735823,0.27811184480886975,0.565385581282484,1.1819514907412536
10.967,0.24350078478503945,0.2779813979022389,0.5726320494310018,1.1416037042658351
10.983,0.2403348461415113,0.2769480553885731,0.5647848998184257,1.152342491465027
11.0,0.24830672834601208,0.2870592566948309,0.5679571334483119,1.156067169854607
11.017,0.2409361433011085,0.284836097866705,0.5631275371098483,1.1822057660760876
11.033,0.2376670801595566,0.2801039890128882,0.5685228427233594,1.1785561080854858
11.05,0.23947744907270463,0.2811837369149285,0.5707651272511889,1.1741553870885018
11.067,0.23708903571317824,0.283183519154463,0.5560655151635031,1.1944184525557233
11.083,0.24243424597757257,0.2884846688469439,0.5618023058171782,1.1899501561080255
11.1,0.2371012221070951,0.2886683858079588,0.54629815106765,1.2174900797329993
11.117,0.23462407484071546,0.2906780729866601,0.5606963743121243,1.2389098313291136
11.133,0.23327991396477366,0.2839308929298525,0.5424447134185759,1.2171253328425327
11.15,0.22979876492225687,0.28137444408423423,0.5487511290628574,1.2244384523973657
11.167,0.2277786987818758,0.2862515796566311,0.5462437334061876,1.2567091707322018
11.183,0.23533051281124887,0.28313519631650025,0.561146232401672,1.2031384835488546
11.2,0.23725524560040645,0.28487935232842493,0.5577729459993714,1.2007294153075487
11.217,0.2382140670569293,0.2886073640836572,0.5545679804200102,1.2115462686537515
11.233,0.23770443847686112,0.28701220948529105,0.551444370792012,1.2074331103128715
11.25,0.2384489648001492,0.28664426136517196,0.5540916952659907,1.202119965609482
11.267,0.2387514167340532,0.2952497038693428,0.5595341502688826,1.2366406361400712
11.283,0.23804684886498087,0.29057200034983377,0.5532245561328928,1.2206504800853084
11.3,0.2383216162103287,0.2870636129618882,0.5526042635783298,1.2045219293433402
11.317,0.23190806950484028,0.28298519000564754,0.5539348301180325,1.2202472756116889
11.333,0.2356884533603066,0.28638650307946234,0.5536438527246246,1.2151062090498406
11.35,0.23766294254203654,0.29313602734433064,0.5595150539110986,1.233410746366074
11.367,0.2352993886155721,0.2915494991394493,0.5572598997999435,1.239057614449554
11.383,0.231115276343281,0.28865210629589033,0.5543032836530699,1.2489529505057404
11.4,0.23437057333113234,0.29001058744563973,0.5594573263939548,1.2374018773930973
11.417,0.23884835585810404,0.2958234214740974,0.5535610070692201,1.2385407486323303
11.433,0.23814188231024339,0.28612048784520155,0.5505771674001647,1.2014706739927974
11.45,0.24153255360526119,0.28647114350356406,0.5546245239072508,1.1860560376956326
11.467,0.23968777054209311,0.2915224955270248,0.5523758724444339,1.216259364704753
11.483,0.24407741989011172,0.28368394313183337,0.5559017098401763,1.1622703290601533
11.5,0.22857273720168536,0.29202847291581663,0.5390449119591425,1.277617254319092
11.517,0.23654344252195997,0.2885987198861389,0.5462970052815641,1.2200664571766613
11.533,0.22998715511297743,0.2784291453936682,0.5455584235281049,1.2106291121210417
11.55,0.2295556418763719,0.2908791111218068,0.5415816592997292,1.2671398914188348
11.567,0.2155348463169925,0.29476207304770446,0.5279860081656562,1.3675843052041363
11.583,0.22092918261364064,0.2954240399696793,0.5327698211097429,1.3371888515349044
11.6,0.21224717184456088,0.2972318984586619,0.5277527770557745,1.4004045183524967
11.617,0.2112769854144786,0.29452803527353943,0.5251944153497992,1.3940374750034452
11.633,0.2087137551366821,0.28487499020502344,0.52000770953944,1.364907598056798
11.65,0.2034750269963052,0.28838558528011304,0.5179435860856485,1.4173021109138355
11.667,0.206300302709577,0.2881805973897784,0.5202236302722345,1.396898567790615
11.683,0.20617765963730322,0.28879856942748683,0.5190904708014785,1.4007267806586121
11.7,0.20936467592775432,0.2930621855307599,0.5224814949628545,1.3997690118073556
11.717,0.20220375547462904,0.2896180584999565,0.520458075395693,1.4323080094142737
11.733,0.20221087255503667,0.2885265238103664,0.519227830893443,1.4268595954544274
